id_boleto,id_pagador,id_beneficiario,vlr_nominal,boleto_pago_real,probabilidade_pagamento,probabilidade_nao_pagamento,valor_esperado_modelo,valor_real_aproximado
1da9a60134eb29180cea020b27ef094450f528f051b4756668a7457ef527f4b4,9b52db14dc5baf2f1270bf414eb12829703fc8820e131868f8829b7c67f22f4d,cf5613b6ed98e16ce26431b657234ecf22e2f78a140a5e2dc8f282159e7007c7,2172.39,1,0.9302001350348934,0.0697998649651066,2020.7574713484519,2172.39
3a9d202c24110c2b77b8bb238a1635f31dea6c32746cd06efaad695f889f608d,055871b50374b32601d8e6dcc3d82dd71873bb1c65ae440b3e86183c2988b5c4,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,73.96,1,0.9678077040373594,0.032192295962640616,71.57905779060309,73.96
e5b858ea1a0e52528f45a8a5c6e97df110d4d72a158bb04b9a412f691ed9dcf0,f6af555951fa77d30a487197f28fe725b6a10744dc8213cf3e35829e4e5a9a0d,ab4be243ba6584feb0cebc8bc2f27685e4b5af9c1ca383e34d877d3909921942,20108.9,1,0.986808995371866,0.013191004628134051,19843.643407033316,20108.9
4cc2a689f568ba2ae9b72a0945fa5267047c53157c47efc172ac31f473ea6af6,c72dff3cf719ca6c98f9d85c0b32835807e3567dc40c73949d6c9d31cd1cc8af,e137c27d8eebaebc15cf24addf5be3f9ff38b023edca9da5abf8c44cc043cd2f,3500.0,1,0.9821366356346117,0.017863364365388268,3437.478224721141,3500.0
f0721acb942acd3ac6fa5517669b0a785e040bb53bfe26b1a118867d01a0d8c6,d88bb220e04720310a0333d449fa2fcc8eb010af1cd0f102bb002909a7499005,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,220.98,1,0.9795423994070463,0.02045760059295365,216.4592794209691,220.98
9a249d7551edaa27af677f4d7edc552bb294b627073863cb3bded43aed1972dd,9b52db14dc5baf2f1270bf414eb12829703fc8820e131868f8829b7c67f22f4d,cf5613b6ed98e16ce26431b657234ecf22e2f78a140a5e2dc8f282159e7007c7,2035.75,1,0.9304282715394673,0.06957172846053272,1894.1193537864706,2035.75
06326d897f76bcf4490228dee13d47ab8fcc95c8944d418856f9cc73b55b8f7c,9a81553d299fe54cf3e0151cea555472d12d37414c1600987656c6ce2eef52f7,e0f4af31bf014ccee10e05a1b3c5c2dc596f5549d8c08f6d07f1e6537df738dc,24543.99,1,0.6332785416667484,0.36672145833325165,15543.182193883256,24543.99
d6fa16d7a9a02eef52896cd96f2ebd14bcb4a66ee019324d1ad6bb4dd6b51f54,c1d4ad6086a48af8a4e0d3b05228a9e953e01b8f8cb7427b25795144b89a51bb,a77d5a31c854890b5e11206f09939dd12079ac0bff7c5074f90d85ae9c0fe5d6,780.24,1,0.9685082504681961,0.03149174953180389,755.6688773453053,780.24
2e8397af7bb1a45ad7ac560a6cb315978b9d7fcdec6e110c2a284a5765168ecf,7baf12680ef97b1902d3b9950a4a768d1b6e8894a29896e62ea2b2dafdeb8cd2,7baf12680ef97b1902d3b9950a4a768d1b6e8894a29896e62ea2b2dafdeb8cd2,235.0,1,0.896697735627651,0.10330226437234902,210.72396787249798,235.0
f08b1fc508dc1d036b9602230996b75ba6f7e8bbb39fb86687502bd89812fdc2,1fae763e12e03bd2be60a382a0a8178b69c8b43d4d99558bf6bef004a8e76646,84f4ad50ee3a85fee1b258d30f1cbe5e989b64ba83254ae5633d1e0fe0701c07,3237.5,0,0.9433401585498105,0.05665984145018954,3054.0637633050114,0.0
7c298304e58c61eed88ed2ea3a8eeec3b17418c978ac02f5552383ce69a7828e,ccecd891fa7927798f555cd632db2dd653174ca819bec1d2f6b342a07091c363,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,634.74,1,0.9869244744352111,0.013075525564788859,626.4404409030059,634.74
ac8f42a025bac1f1c9f0da3551ae5ea65e8c1b1fe75c488ccbfabd5ca7c637f0,698bdeef7f65b78395875d43b6cfcebdcced85332fca5290976f9c2cad1e6d2e,6ba24974e655957a428fb86e7660ee3915ca21c364e6fdb00bbc2214727be5f0,2312.5,1,0.9542557135979408,0.04574428640205919,2206.716337695238,2312.5
a7aac465a2af823aefe93ee04aedeb54eb6f2279a9b90101eb876d970b2cb688,b3a1d7803f62b01bbb6267d4ef5cc11bda8c410a662f2f0e9edf3ca34ea64b79,9b767f2a3d8debbbe074d0f2f4858ecd86b050d745486843109d2f8a314c12d0,783.84,1,0.981115611958931,0.018884388041068956,769.0376612778886,783.84
adf175828e3b2fac2cb6fce2f5dd9c5e2b75ff7a0bd1c0d3884ff5e8825d0aee,f8ff95abd5fd70ac33b711d4f50bfcd792bf9db95985e587da7b62c80ff8d905,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,62.15,1,0.9848745148267344,0.015125485173265618,61.20995109648154,62.15
b852b9eebf4a5b7e989bddd91fa8a76e8e18bf7574369eb66d7558eef3e0f598,3a338aed1ffe291adf6643c8da5a23e57dcde92c4fa6fa3e47b9e7c4c434d6a9,b8105b175871df4dbb4a6b2c7293612e5f7979c982906229937cf9d0e3e34bf3,784.92,1,0.9453507061745865,0.0546492938254135,742.0246762905564,784.92
8312bf235e1db743bd2247aab4dcfe4854c6f408167e2f39f4ef0f662fdf7926,f8ec76c5b36d2a8ce7bba40c6d20271167ead96ccdb690329692f0911a82fc1f,dfa1d38e229125ebee0e970b9867e94286f836a0e0e0103485699322a95b9afc,67549.58,1,0.969626666209777,0.030373333790223,65497.87405927063,67549.58
309cdbe3b112e2fa2de5b4319c7afe749c54047f7d3fb3291d98fd950fd7edb2,feb9a18651f0e7098f3e5483377e9a369d2077b78e62bb01bbca27f0a38ca6a8,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,1471.23,1,0.9508524360141377,0.049147563985862286,1398.9226294370799,1471.23
4d64b2345031ff884b7fb14258a37aa8182c9f4236b04ff8268860c5b0e7fbfe,48aa53376c8e8f39677b85cdac764871a361c5cbefdb9be5819f3b88e24053a1,43ee8b2f31ce25880272f576edea966440adf0e7725674b59efdce6ce3f38929,1392.0,1,0.8330637420336472,0.1669362579663528,1159.624728910837,1392.0
08a2a10d1ca377fbefec9f86dc60a27db3e4cf3964c018dd2eed141d910bad9a,50552247a0ef5e1bad720725cff8ce2eec1d94e12f3f80c1e1a0ba5587c50b9c,50552247a0ef5e1bad720725cff8ce2eec1d94e12f3f80c1e1a0ba5587c50b9c,51947.94,0,0.525488455961673,0.47451154403832696,27298.042780989636,0.0
f138f69187d48eed5614e98296f6328a91720fa0b3e822053c48412b0ce13981,a327dbe0d7fba77bfe582cb62bcca2ae61566fa0c888a947037d5852e0ea7c15,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,73.51,1,0.8461412721985977,0.1538587278014023,62.19984491931892,73.51
15b129814b6c6af8237c9fdca887225c0f7dbf775c4bdfadf3d235054b15e654,478523eb33282544008c173afa4f6661795368f2bbcafd42ae5a76a7e59dccca,ec7b4467788c66ea64adc30757d8c109103b6781acb17af8ea115a62dc8d65d0,622.64,1,0.9654969190032622,0.03450308099673782,601.1570016481911,622.64
b3c24733e7648f23ecf53696dd94186dbf606bc00f9fe61dcfed91f780035f48,90559623c61e2f1a4c33fc4be7ccc27f26b0c63ee807566b9e377651bb804bef,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,150.42,1,0.8735545237306445,0.12644547626935554,131.40007145956352,150.42
c303703ecc010901c4a6c24c36e22ec6d8d5281867810336f4c4bed2498e1e61,17ad8a7a2df9a9315698f4c8b2ef5fb7bc1d60b50162f713b752dce268ead840,b2d8dc7f74b33685e7dfc7acba3619165c5bd54705ba693672af750ea58c1aca,4296.0,1,0.9580057817106931,0.04199421828930694,4115.592838229138,4296.0
210235f546435f89b04400bf437f88e1a9825bd9d42406e4d6a03f435c69258d,84aee5e8c53da012541b374d0497c9d32687e9cdd95ac2b8f620d1e947a3b620,8b4a7a67986a724fbc3ea10174aef547975c3d7257a3b1dc728587eb18938f1a,12348.02,1,0.9792268244611378,0.020773175538862154,12091.51241298262,12348.02
13f060a6441a13b7fb3371c39dfc81012761d1b1042c9a2062a5795727b5a1c4,765c71ff01ceee8116d7ddb5dcab7ccf8ebee7f93e78dfef8867eaea0f2e3c52,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,63.36,1,0.9760767758694653,0.023923224130534715,61.84422451908932,63.36
7a1ef48f8d1823ea30d0016f9bad90dd8a5731cc2752d5d8f8d78892484236d8,cedef8508b41742d1d9e637417dfdd164d0e01003ef248aabdcf01fdadfa5f6e,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,322.58,1,0.9257282169323485,0.07427178306765148,298.62140821803695,322.58
2830608e9a6eda2315e52da56652773f25f95ca83353c4aaa64061305a7ff38e,8612b5b28f3b97296872168513f241767b8c7e73c7fe995b2c595a2965cf7a86,29cf368feece6b9d17ef511bc15a94f536c8bbc76b4a0e2c1062abc4af4c22e6,237.4,1,0.9724953684706769,0.027504631529323142,230.8704004749387,237.4
bb4b4cca4ca06916141da0e8da89b3d87075e648e9c5f48132b23b8c399c56d2,40b380ed2d542362eb78337988d87b82832db28a12c797753c9465d0e849299b,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,1228.38,1,0.9754747674461792,0.024525232553820775,1198.2536948355378,1228.38
1cd42c6c746a1f50edba8cf7fb6d7ed12615731a7fdcc11aee6e90f6723d64ea,b0e40ddabe66c2997299318cf6cd210f81e5599f66524e3fef230d01519dfab1,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,115.27,0,0.5925792621212221,0.40742073787877786,68.30661154471328,0.0
02bf4db63710c52ef1e0f77d7e8f1e8f1917a52da9f19ef649702a772790ccf0,6dfd28ba592041cfca8345ed32875930ffc589a04d69ef3be7eb08066727f96b,324048fd4f9731e88633c7487224d0871faaf763ce7ea29d49cc846a38a29e6f,944.44,1,0.5923126542919707,0.40768734570802934,559.4037632195088,944.44
89e1e030d63a2087b1c45fe94927948032e3bbca71d4e89f9298f77e368ad141,4b238715deaeaa554f3ce7419058f51dd10735b141006d08c552556c51d7cb5c,e0a8996a64eab5e4d5095ee6409902b7ca8eea69b3de40a26a430ccabadccf23,318.36,1,0.8031595793292775,0.1968404206707225,255.6938836752688,318.36
1fb74d4ef0cc1d273fd6e5f42668306d25ff699e7175205117f6c2aa79c62959,77397f323dca6b8a6a3af2325020e3bd25a8e0969e70573a5e6051924ef42961,3a821f25447d94f4b7e7cde89240224d239bd755188841e1c97cef01530478a8,5224.68,0,0.8856224737336161,0.11437752626638387,4627.09402606655,0.0
9a86f0cb6b89719f820de5dd8c3b6eece01806a6dd9e2aa964447ef5e6d018df,8a59ac31229c828c93c46832ec9767f79a2cb60fdb01b3c8262e8b09b45f051e,da99df2c9e5676f9c61c92ba9600f826d6ed0fcdf5d0fc62335dbe6f53a64f49,199416.74,1,0.9700100982925886,0.029989901707411448,193436.25156858756,199416.74
f6fa65f651954101908bcd538b4d3da4ad31e234f6377f459ad4f8d5a0d47698,46149e5f2815c8d3f87802933c01e8a7f839b2c3539bd01be5dda8407baf30a7,b20f33ff76137034b742c21f09fad4d10ddb32e832237d1c6123ef48df7adc7d,39783.65,0,0.4557961490367974,0.5442038509632026,18133.234464627785,0.0
aff00f2d15fc30afd9caa2f45a4e829e08eb6a7ce9955c6fcbd581fd86fd70ad,fe40a8cdb74fe32406a459d90e751548a6fe22bb5926585a9da2dc87e4c07d96,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,299.8,1,0.7904310921616576,0.20956890783834237,236.97124143006496,299.8
6da4989beaae3046f5aafebf500cce990c29e9efd9df93fdeaa18341653fedcd,751bb74bb7e0769a7b191c68eb6cdb233b63838de11f0539ea418af75452f5ee,751bb74bb7e0769a7b191c68eb6cdb233b63838de11f0539ea418af75452f5ee,1279.8,1,0.7780518844635248,0.2219481155364752,995.750801736419,1279.8
24a22751c3193af7b8715a20ec39cd0b792fe9ef71402056a9430a18ceaeb522,ced00a0b3d4703d59a43847ada7b04ee1a6f80f48bbba054a8fc8398681e3389,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,336.08,1,0.9740524730740905,0.025947526925909514,327.35955515074033,336.08
062d0bbb7e5a73811f406325a0e3f3ac66217d1996e4a007bd6aef1fb677a577,9b5776a071e383bc3da1d83a9b148f56f16550645f8e0614d6261c7668e1640e,4385d463ac5477f2794303319d788d6eeb34a900f940ef5df7454d32b5ab4a30,195.25,1,0.9819629894638864,0.018037010536113618,191.72827369282382,195.25
d4d068a3434d8b039646d197ca67f03703d243b607e8866394819d917a06a7f9,9a81553d299fe54cf3e0151cea555472d12d37414c1600987656c6ce2eef52f7,e0f4af31bf014ccee10e05a1b3c5c2dc596f5549d8c08f6d07f1e6537df738dc,863.17,1,0.703974953862038,0.296025046137962,607.6500609250953,863.17
9c3a7bc003da19195c3d4c6b3ef687a88810cd322794fb79f6315b34658cbb99,b52d6698d402390335f335055d710c41e35f222820f389f92d7c9191818b7fd6,1b05bf7dfa32e4a3d662bd216f595aabd89538f2fa7be12f5c98f9fb6127da9c,25076.75,1,0.9757035721866936,0.02429642781330643,24467.474553832668,25076.75
0503c26fbfab87f3404baf57b978dd15765f1aa28d930e5494a363a051f2edcc,d8dfbae478f4e3287019ff49de5474ccc0143295336626fd1a6e5d4bd0846136,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,1081.83,1,0.9794567565695215,0.02054324343047853,1059.6057029596054,1081.83
6a99e41cd686a2c6b7583fb12da253e29ea9cda4a30cab1f487e289234b29fb7,a636af7fd17fc0aa472eb93397cbbfd3b82f18bc020cb10d8195e94709051333,900e6df151494b9fd8135e72ce80322433ff8b08a35b4451f20ef54681279dba,14523.42,1,0.9791498515657078,0.020850148434292226,14220.604537226433,14523.42
84768944f688185f18cc07279a6ae1b8122d730488b20f211d3fb58fdea02ff2,9b52db14dc5baf2f1270bf414eb12829703fc8820e131868f8829b7c67f22f4d,cf5613b6ed98e16ce26431b657234ecf22e2f78a140a5e2dc8f282159e7007c7,2024.32,1,0.930307350867465,0.06969264913253503,1883.2397765080266,2024.32
284f55fbb428e366ba65b1e6f2acfc3ada538629d6f7d15c7e847cd7c864d950,1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,3339.37,1,0.9181080835710027,0.08189191642899729,3065.9025910344994,3339.37
8b52afe4906a8dac44614ca9dcc37b0469d887d74fd0362aeaaad709ff314459,05dba64dfa88a6761d1c3c4551f5837b2eca86be0f9d38748481788b1b850285,c4aa31d68a96d303e139a15492b6722ae0cb380c02614e81469161edb228d0d5,10136.45,1,0.9444180668318615,0.05558193316813853,9573.046513537824,10136.45
c7c4faace765804f0ac0b3858b8701a71a1aeb2c61c0d6d0700cac1700877eb0,1b05bf7dfa32e4a3d662bd216f595aabd89538f2fa7be12f5c98f9fb6127da9c,b52d6698d402390335f335055d710c41e35f222820f389f92d7c9191818b7fd6,25171.3,1,0.9868586766678844,0.013141323332115595,24840.515808010317,25171.3
6dd06eb0c4b6b9b84ffd4f29737933ea265f256e299f4e5a35693125eb31acfc,1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,15104.24,1,0.9067482346260499,0.09325176537395008,13695.742955368169,15104.24
639074a8a296c916d7f214b53c6349450bdbd9d88e5bfd674b623a38636aaeae,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,31.24,0,0.24181458125375815,0.7581854187462418,7.5542875183674045,0.0
ff806cabb3d7fb7e64724ea9c5e849066d6461d03360c743ca6304a4f9d30e20,b52d6698d402390335f335055d710c41e35f222820f389f92d7c9191818b7fd6,1b05bf7dfa32e4a3d662bd216f595aabd89538f2fa7be12f5c98f9fb6127da9c,25009.19,1,0.9885255105032199,0.011474489496780094,24722.222312022022,25009.19
01f7b4d918fff20ce4f4810288f26029624ccd215ef842004ac5a72dd9a705a6,a98987fe351c789ce8d78387438418c52c2af0d0ab65baa43d88afc01ab7447a,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,93.17,1,0.9688704999846213,0.03112950001537873,90.26966448356717,93.17
1f4818c2a1e17b07532499169c99535722a6d306cbcaf9758fac7f939980e36e,f36dcf5aaf10f99bbc19d7ea2070200df270fb71c9a3ee4fb3ddd0ecba9143fc,b2d8dc7f74b33685e7dfc7acba3619165c5bd54705ba693672af750ea58c1aca,2375.0,1,0.9753356677638804,0.024664332236119635,2316.422210939216,2375.0
a59c13d324b6b7680686fd80675443ebd5636f09454abdd66d085c9e4ed94f35,b46f7f08ea0281ed2b5e61cdeca11aa7f6e13339a0eaa85d6bda8a83d69b2d88,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,183.37,0,0.7431715449469684,0.25682845505303165,136.2753661969256,0.0
35621dc2f6b746f26e46e14448e3d82b6d027ca514f854cdd682206f0ad4c6e6,cb13e464ca80f403d6532d2482be01cb0726bfdc5f38207d385b5efae54aa11c,9831879714b3bd34750626f2408e9c336e2c7ba72efeb6f3d03e1f69ae6931dc,2200.8,1,0.9445526017156303,0.05544739828436973,2078.771365855759,2200.8
f182c39315312b675b040d5141e0da18710f8518a9f9d9cacc136a6dad39acad,176424f334617d506f6fbb63911b560bc4956faf35b6b9d099758a953cc15f53,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,348.36,1,0.9397461286664708,0.06025387133352922,327.3699613822518,348.36
f4702489b1ce9cd5f6cfb09be5a5a48fea7a30552a717587c3371121bd4d2476,64962a283ab255f2e7c18d9d0d55e370b9c6787045bb2e1a0ee9aeac2d62265a,29c7a28fa700ef213c5817fb14d9255c793273cc0d511ce967ffca8d5f549be5,5115.37,1,0.8341344496911277,0.1658655503088723,4266.906339916504,5115.37
d24a04136ecbdf80010c163f9c8af7c62eccfdd8c6cee9fa394d913353e03b18,d6baabdce224d7faa41823c342b73dbbec43076e39249daf266a7c81aad8c34f,49b23d56f4ffe81fe19a1d0dbc3dbff60c1b4fe0682ac046b6734da86d19523a,11968.0,1,0.9622104009334369,0.037789599066563095,11515.734078371373,11968.0
2863a6877e5b3c5e8ae5bb90e94cb74864240650212dd5c6f8dba719c13de31c,bb9ef8cb5b69d50cec595a4358fc3f51aa820b70423647f9b183309a9fb40c7e,90bf78a935b00e7fb7b165c78888967036e8278dea4a4bd2236aba279fae77c0,66725.31,0,0.9771413089997071,0.02285869100029292,65200.056756811246,0.0
f5b35c93883e8739d6ed9b0711fe883ad1b2ce25dfc4bf82f28bbaabe1ef33b1,e55d6a184239e32c6998415d942b54aea8220eba33d99d637cd7bc08f6115cb8,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,186.64,1,0.9350287544363483,0.06497124556365175,174.51376672800004,186.64
e772f3c6c598e6eff999b2898198795bbd4dc99acaa3339aa442d940f96e7dca,9225e2b1f7bd3d86b11330aa27b8b8cc15be5b99dbe799b629ac818c02f2a851,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,89.63,1,0.9804935436633206,0.019506456336679356,87.88163631854343,89.63
d70063c47331e4a2ab449336168afbbcfb64e143e07b0c6c39f68c5518e9d446,f1e7904b806709f76ac06a6c42d32e097d84c112abfb045483ba16b7916880f8,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,399.41,1,0.9611709036836337,0.03882909631636633,383.90127064028013,399.41
9031b7e8b7cf4d790177ea6efeede9cd046b91562bcd961563d63895915e8dcb,5ab18c8fd92195d8adae22ad356c92a7d45aecb1b5d1f0d2139f804ea852a916,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,165.92,1,0.9841646552990576,0.01583534470094239,163.2925996072196,165.92
c60f1f7905649c9f39e82d5dc84650da5988437539daa33a54973b31baad7902,96c24651ef0263a0206a4342fd1144b95743989ae2649d3a37bee776fe71af09,fe5a1de47fb59ca14e29f57aee96615d84c21b4b78efefac2256fbaec7b740f8,3620.89,1,0.9626803583138612,0.03731964168613877,3485.759682615077,3620.89
